Time(ms),ID,Gaze_X,Gaze_Y,Gaze_Z,TrackingObject,FixationDuration,PreviousAOI,CurrentAOI,PupilLeft,PupilRight,PupilCombined,SaccadeSpeed,HeadYaw,HeadPitch,Blink,LookAheadCarID,LookAheadCarType,LookAheadCarSpeed,Distance,LookAheadCar_PosX,LookAheadCar_PosY,LookAheadCar_PosZ
15.90,id,-43.06616,2.717374,-7.154903,None,0.09914017,EB-002-add,None,3.957862,3.75864,3.858251,14.69737,13.12711,353.3487,False,None,None,,,,,
16.00,id,-43.06608,2.719323,-7.15517,None,0.1995878,EB-002-add,None,4.008094,3.719694,3.863894,24.00687,13.18321,352.5988,False,None,None,,,,,
16.10,id,-43.06347,2.722841,-7.156321,None,0.2992611,EB-002-add,None,4.070795,3.816833,3.943814,15.00837,14.26572,351.2411,False,None,None,,,,,
16.20,id,-43.06093,2.727671,-7.157847,None,0.3991852,EB-002-add,None,4.094596,3.913714,4.004155,61.44434,15.3693,349.3695,False,None,None,,,,,
16.30,id,-43.05567,2.738762,-7.162043,None,0.499342,EB-002-add,None,4.252886,4.014057,4.133471,44.50928,17.81433,345.024,False,None,None,,,,,
16.40,id,-43.04424,2.748355,-7.169414,None,0.5991898,EB-002-add,None,4.456989,4.170549,4.313769,11.55107,23.12184,341.1939,False,None,None,,,,,
16.50,id,-43.03973,2.755443,-7.174329,None,0.6996651,EB-002-add,None,4.653473,4.31553,4.484501,37.46146,25.62268,338.3079,False,None,None,,,,,
16.60,id,-43.04298,2.755774,-7.172965,None,0.7995243,EB-002-add,None,4.782744,4.399493,4.591119,37.25504,24.17312,338.1719,False,None,None,,,,,
16.70,id,-43.0468,2.755029,-7.171,None,0.8993511,EB-002-add,None,4.484249,4.302014,4.393131,17.5471,22.4128,338.4778,False,None,None,,,,,
16.80,id,-43.04319,2.757057,-7.17344,None,0.9993782,EB-002-add,None,4.114891,4.142845,4.128868,316.2122,24.17345,337.643,False,None,None,,,,,
16.90,id,-43.03757,2.760232,-7.177631,None,1.099367,EB-002-add,None,4.10538,4.111652,4.108516,29.05136,27.03122,336.3253,False,None,None,,,,,
17.00,id,-43.02811,2.764582,-7.185283,None,1.199585,EB-002-add,None,4.046007,4.113176,4.079592,22.50604,32.07653,334.4977,False,None,None,,,,,
17.10,id,-43.01621,2.769656,-7.196911,None,1.300098,EB-002-add,None,4.051906,4.105244,4.078575,123.3428,39.10347,332.3303,False,None,None,,,,,
17.20,id,-43.00949,2.774322,-7.206274,None,1.400053,EB-002-add,None,4.07048,3.863827,3.967154,33.21163,43.99899,330.2987,False,None,None,,,,,
17.30,id,-43.00456,2.777043,-7.213652,None,1.500107,EB-002-add,None,4.189782,3.949279,4.06953,7.554813,47.86223,329.0945,False,None,None,,,,,
17.40,id,-42.99672,2.777895,-7.224076,None,1.600563,EB-002-add,None,4.417313,4.137409,4.277361,98.93934,53.68073,328.7146,False,None,None,,,,,
17.50,id,-42.99027,2.779068,-7.235141,None,1.700186,EB-002-add,None,4.521784,4.2185,4.370142,34.49912,59.41459,328.1889,False,None,None,,,,,
17.60,id,-42.98639,2.779226,-7.242414,None,1.800255,EB-002-add,None,4.599679,4.321563,4.460621,44.65838,63.1201,328.1178,False,None,None,,,,,
17.70,id,-42.98612,2.780825,-7.245242,None,1.900114,EB-002-add,None,4.404765,4.321374,4.36307,3.81058,64.32018,327.3959,False,None,None,,,,,
17.80,id,-42.98692,2.781955,-7.245279,None,2.000191,EB-002-add,None,4.40349,4.347703,4.375596,10.23335,64.17866,326.8818,False,None,None,,,,,
17.90,id,-42.98685,2.783077,-7.247122,None,2.100197,EB-002-add,None,4.378941,4.330498,4.354719,4.759833,64.95125,326.3686,False,None,None,,,,,
18.00,id,-42.98598,2.784428,-7.2513,None,2.200117,EB-002-add,None,4.363766,4.329395,4.346581,13.01294,66.87156,325.7469,False,None,None,,,,,
18.10,id,-42.98553,2.785374,-7.254096,None,2.30056,EB-002-add,None,4.375987,4.396152,4.386069,116.8324,68.14912,325.3082,False,None,None,,,,,
18.20,id,-42.98517,2.785432,-7.255104,None,2.400293,EB-002-add,None,4.376759,4.388819,4.382789,13.79972,68.64542,325.2816,False,None,None,,,,,
18.30,id,-42.98314,2.786897,-7.264055,None,2.500015,EB-002-add,None,4.424247,4.408156,4.416202,37.60913,72.90314,324.5979,False,None,None,,,,,
18.40,id,-42.97944,2.787976,-7.284992,None,2.60021,EB-002-add,None,4.448609,4.504397,4.476503,80.76612,82.90385,324.0905,False,None,None,,,,,
18.50,id,-42.98063,2.789504,-7.315485,None,2.700111,EB-002-add,None,4.542758,4.557343,4.55005,123.4568,97.39133,323.3666,False,None,None,,,,,
18.60,id,-42.99084,2.785285,-7.357548,None,2.79476,EB-002-add,None,4.662087,4.713606,4.687847,143.0335,117.7989,325.3496,False,None,None,,,,,
18.70,id,-43.00675,2.775285,-7.390206,None,2.894663,EB-002-add,None,4.706022,4.783878,4.74495,152.139,134.0502,329.8741,False,None,None,,,,,
18.80,id,-43.02627,2.756282,-7.417881,EB-004,0,None,EB-004,4.686508,4.86522,4.775864,187.2597,147.975,337.9625,False,None,None,,,,,
18.90,id,-43.05271,2.733271,-7.438407,None,0,EB-004,None,4.610042,4.823229,4.716636,222.8193,161.1346,347.1848,False,None,None,,,,,
19.00,id,-43.07661,2.722264,-7.446483,None,0.09992981,EB-004,None,4.448783,4.567373,4.508078,76.56286,170.9271,351.4641,False,None,None,,,,,
19.10,id,-43.09412,2.714704,-7.449162,None,0.1998291,EB-004,None,4.39428,4.46105,4.427665,81.29362,177.7424,354.3744,False,None,None,,,,,
19.20,id,-43.09959,2.7037,-7.449954,None,0.2997665,EB-004,None,4.443414,4.847128,4.645271,57.30008,179.8436,358.5867,False,None,None,,,,,
19.30,id,-43.10036,2.692337,-7.449804,None,0.399931,EB-004,None,4.363472,4.805964,4.584718,29.50339,180.136,2.92853,False,None,None,,,,,
19.40,id,-43.10176,2.67845,-7.448434,None,0.499712,EB-004,None,4.425616,4.898089,4.661852,65.41407,180.6775,8.260261,False,None,None,,,,,
19.50,id,-43.10462,2.675703,-7.447947,None,0.5998955,EB-004,None,4.28084,4.719095,4.499968,15.99243,181.7883,9.322042,False,None,None,,,,,
19.60,id,-43.10679,2.675443,-7.447821,Electric_pillar (2),0,None,Electric_pillar (2),4.310021,4.708686,4.509354,12.60442,182.6287,9.422315,False,None,None,,,,,
19.70,id,-43.10618,2.675563,-7.447867,None,0,Electric_pillar (2),None,4.731849,4.694139,4.712994,7.770996,182.3918,9.375996,False,None,None,,,,,
19.80,id,-43.10522,2.675237,-7.44785,None,0.09999657,Electric_pillar (2),None,4.779933,4.735622,4.757778,7.066765,182.0236,9.502355,False,None,None,,,,,
19.90,id,-43.10477,2.675127,-7.447846,None,0.1997128,Electric_pillar (2),None,4.828535,4.783351,4.805943,4.056029,181.8484,9.545075,False,None,None,,,,,
20.00,id,-43.10458,2.675193,-7.447864,None,0.2998753,Electric_pillar (2),None,4.906472,4.879427,4.89295,2.042982,181.7732,9.51931,False,None,None,,,,,
20.10,id,-43.10091,2.676026,-7.448069,None,0.3998356,Electric_pillar (2),None,5.060008,4.986738,5.023373,15.25174,180.3533,9.196971,False,None,None,,,,,
20.20,id,-43.08953,2.676651,-7.447801,None,0.5016022,Electric_pillar (2),None,5.204514,5.086331,5.145422,41.25964,175.9465,8.955102,False,None,None,,,,,
20.30,id,-43.06136,2.679552,-7.443489,EB-004,0,None,EB-004,5.228507,5.082716,5.155612,230.0358,164.9287,7.834965,False,None,None,,,,,
20.40,id,-43.01664,2.683711,-7.423634,None,0,EB-004,None,5.112944,5.110553,5.111749,74.40643,146.0092,6.234345,False,None,None,,,,,
20.50,id,-42.96833,2.688159,-7.370872,BB-043,0,None,BB-043,5.315101,5.04302,5.17906,359.8226,118.2916,4.527428,False,None,None,,,,,
20.60,id,-42.95057,2.692952,-7.289054,BB-053 (1),0,BB-043,BB-053 (1),5.327278,5.001965,5.164621,367.4695,85.81034,2.69333,False,None,None,,,,,
20.70,id,-42.97915,2.696024,-7.211242,BB-043 (1),0,BB-053 (1),BB-043 (1),5.245908,4.980535,5.113222,341.6739,53.70614,1.518714,False,None,None,,,,,
20.80,id,-43.03062,2.692912,-7.167197,None,0,BB-043 (1),None,5.28355,4.98369,5.13362,287.5506,27.58242,2.708612,False,None,None,,,,,
20.90,id,-43.07137,2.688603,-7.153201,EB-002-add,0,None,EB-002-add,5.125994,4.90262,5.014307,190.8684,11.0389,4.357636,False,None,None,,,,,
21.00,id,-43.0873,2.691913,-7.150758,None,0,EB-002-add,None,4.626586,4.653514,4.64005,83.3226,4.86294,3.090647,False,None,None,,,,,
21.10,id,-43.08775,2.702528,-7.150522,None,0.09956932,EB-002-add,None,4.676076,4.681575,4.678826,57.3091,4.684196,359.0345,False,None,None,,,,,
21.20,id,-43.08892,2.70975,-7.150728,EB-002-add,0,None,EB-002-add,4.466282,4.444578,4.45543,91.23328,4.244367,356.2732,False,None,None,,,,,
21.30,id,-43.08944,2.714818,-7.151108,EB-002-add,0.09982872,None,EB-002-add,4.345588,4.363366,4.354477,22.63457,4.057171,354.3307,False,None,None,,,,,
21.40,id,-43.08436,2.716989,-7.151789,None,0,EB-002-add,None,4.212145,4.225348,4.218747,21.12803,6.025996,353.4969,False,None,None,,,,,
21.50,id,-43.08369,2.716215,-7.151773,None,0.1001472,EB-002-add,None,4.101461,4.090257,4.095859,97.66644,6.278672,353.7944,False,None,None,,,,,
21.60,id,-43.08466,2.715975,-7.151645,None,0.199976,EB-002-add,None,3.971641,3.96956,3.970601,19.67006,5.9038,353.8863,False,None,None,,,,,
21.70,id,-43.08305,2.716571,-7.151885,None,0.300169,EB-002-add,None,3.929727,3.938073,3.9339,8.490097,6.528653,353.6576,False,None,None,,,,,
21.80,id,-43.08177,2.71692,-7.152077,None,0.3998985,EB-002-add,None,3.999977,3.980215,3.990096,3.570484,7.026938,353.5232,False,None,None,,,,,
21.90,id,-43.0815,2.717084,-7.152129,None,0.5002613,EB-002-add,None,4.123637,4.124828,4.124232,1.18265,7.133237,353.4602,False,None,None,,,,,
22.00,id,-43.08263,2.717505,-7.152041,EB-002-add,0,None,EB-002-add,4.369033,4.137812,4.253423,153.8157,6.696396,353.2982,False,None,None,,,,,
22.10,id,-43.08229,2.71758,-7.152091,EB-002-add,0.1001625,None,EB-002-add,4.557464,4.292362,4.424913,2.394592,6.829436,353.2694,False,None,None,,,,,
22.20,id,-43.08241,2.718859,-7.152234,EB-002-add,0.1998596,None,EB-002-add,4.666189,4.365903,4.516046,5.37948,6.788368,352.7774,False,None,None,,,,,
22.30,id,-43.08183,2.720572,-7.152534,None,0,EB-002-add,None,4.568194,4.420564,4.494379,97.68116,7.026683,352.1172,False,None,None,,,,,
22.40,id,-43.08096,2.721343,-7.152753,None,0.1003819,EB-002-add,None,4.575184,4.343616,4.4594,7.614749,7.369484,351.82,False,None,None,,,,,
22.50,id,-43.08033,2.721301,-7.152829,None,0.2001057,EB-002-add,None,4.404542,4.333445,4.368993,2.654029,7.614003,351.8362,False,None,None,,,,,
22.60,id,-43.07976,2.721825,-7.152984,None,0.3000164,EB-002-add,None,4.404985,4.442046,4.423516,10.21779,7.840879,351.6337,False,None,None,,,,,
22.70,id,-43.07851,2.72328,-7.153384,None,0.4002171,EB-002-add,None,4.520361,4.52003,4.520195,18.80003,8.338326,351.0715,False,None,None,,,,,
22.80,id,-43.07791,2.723432,-7.153498,None,0.5000172,EB-002-add,None,4.573593,4.639446,4.60652,1.750629,8.574305,351.0128,False,None,None,,,,,
22.90,id,-43.078,2.723234,-7.153452,None,0.594574,EB-002-add,None,4.651718,4.714182,4.68295,3.002748,8.536841,351.0892,False,None,None,,,,,
23.00,id,-43.0777,2.723061,-7.153471,None,0.6945419,EB-002-add,None,4.686294,4.779257,4.732775,4.814808,8.655106,351.1564,False,None,None,,,,,
23.10,id,-43.07668,2.723603,-7.153716,None,0.7946072,EB-002-add,None,4.693539,4.820045,4.756792,2.864868,9.058971,350.9467,False,None,None,,,,,
23.20,id,-43.07221,2.723619,-7.154501,None,0.8951035,EB-002-add,None,4.660217,4.840199,4.750208,15.63585,10.81253,350.9405,False,None,None,,,,,
23.30,id,-43.06734,2.72412,-7.1556,None,0.9947891,EB-002-add,None,4.591751,4.81969,4.70572,14.86939,12.74575,350.7468,False,None,None,,,,,
23.40,id,-43.06004,2.726015,-7.157783,None,1.09469,EB-002-add,None,4.65575,4.905536,4.780643,61.46768,15.69702,350.0126,False,None,None,,,,,
23.50,id,-43.04636,2.727185,-7.162581,None,1.194618,EB-002-add,None,4.291471,4.867596,4.579534,52.46999,21.32249,349.5584,False,None,None,,,,,
23.60,id,-43.03276,2.728927,-7.169075,None,1.294853,EB-002-add,None,4.426138,4.944339,4.685239,131.4862,27.18553,348.8812,False,None,None,,,,,
23.70,id,-43.00706,2.729114,-7.185921,None,1.396738,EB-002-add,None,4.487947,5.007543,4.747745,126.9767,39.17047,348.8082,False,None,None,,,,,
23.80,id,-42.98685,2.719094,-7.203401,BB-053 (1),0,None,BB-053 (1),4.455711,4.908866,4.682289,108.8094,49.51259,352.6868,False,None,None,,,,,
23.90,id,-42.97001,2.711725,-7.226071,BB-053 (1),0.09946251,None,BB-053 (1),4.338033,4.794157,4.566095,110.0146,60.37157,355.517,False,None,None,,,,,
24.00,id,-42.95829,2.706807,-7.251299,BB-053 (1),0.1996346,None,BB-053 (1),4.245854,4.75432,4.500087,72.30016,71.03382,357.3992,False,None,None,,,,,
24.10,id,-42.95432,2.692294,-7.265121,None,0,BB-053 (1),None,4.252653,4.829984,4.541319,88.7001,76.53607,2.944924,False,None,None,,,,,
24.20,id,-42.95084,2.689319,-7.288359,BB-002 (3),0,None,BB-002 (3),4.696633,4.81168,4.754157,76.87994,85.5376,4.083433,False,None,None,,,,,
24.30,id,-42.95263,2.676132,-7.314533,None,0,BB-002 (3),None,4.99005,4.981385,4.985718,141.3645,95.63183,9.155878,False,None,None,,,,,
24.40,id,-42.95517,2.6712,-7.326323,None,0.1000347,BB-002 (3),None,-1,-1,-1,30.43598,100.3005,11.06939,False,None,None,,,,,
24.50,id,-42.95601,2.675589,-7.334226,None,0.1997986,BB-002 (3),None,-1,-1,-1,39.03017,103.3708,9.365882,False,None,None,,,,,
24.60,id,-42.95577,2.680282,-7.336167,None,0.3002014,BB-002 (3),None,-1,-1,-1,160.9805,104.0768,7.553535,True,None,None,,,,,
24.70,id,-42.95554,2.681179,-7.335732,None,0.3998699,BB-002 (3),None,-1,-1,-1,159.3031,103.8931,7.20833,True,None,None,,,,,
24.80,id,-42.95687,2.680795,-7.340559,None,0.5000725,BB-002 (3),None,-1,-1,-1,177.5955,105.8213,7.355986,True,None,None,,,,,
24.90,id,-42.95888,2.682687,-7.347791,None,0.599865,BB-002 (3),None,-1,-1,-1,208.9576,108.7083,6.627885,True,None,None,,,,,
25.00,id,-42.96024,2.680768,-7.350963,BB-002 (2),0,None,BB-002 (2),-1,-1,-1,218.3195,110.0339,7.366435,True,None,None,,,,,
25.10,id,-42.9614,2.679312,-7.353481,BB-032 (1),0,BB-002 (2),BB-032 (1),-1,-1,-1,224.77,111.0989,7.927646,True,None,None,,,,,
25.20,id,-42.96275,2.681267,-7.357535,None,0,BB-032 (1),None,-1,-1,-1,245.8616,112.7426,7.17413,True,None,None,,,,,
25.30,id,-42.96378,2.683249,-7.360531,None,0.1002865,BB-032 (1),None,-1,-1,-1,258.6298,113.9585,6.411865,True,None,None,,,,,
25.40,id,-42.9659,2.684403,-7.365369,None,0.200304,BB-032 (1),None,-1,-1,-1,277.6959,115.9868,5.968242,True,None,None,,,,,
25.50,id,-42.9679,2.685152,-7.369498,None,0.3001442,BB-032 (1),None,-1,-1,-1,307.4347,117.7497,5.680797,True,None,None,,,,,
25.60,id,-42.96887,2.685348,-7.371346,None,0.400301,BB-032 (1),None,-1,-1,-1,321.7396,118.5499,5.605523,True,None,None,,,,,
25.70,id,-42.96961,2.682803,-7.372125,BB-053 (1),0,None,BB-053 (1),-1,-1,-1,331.0724,118.9484,6.583328,True,None,None,,,,,
25.80,id,-42.97019,2.682254,-7.373039,None,0,BB-053 (1),None,-1,-1,-1,334.7166,119.365,6.794306,True,None,None,,,,,
25.90,id,-42.97131,2.682533,-7.375049,None,0.1000271,BB-053 (1),None,-1,-1,-1,344.8267,120.2486,6.686965,True,None,None,,,,,
26.00,id,-42.97374,2.682227,-7.379002,None,0.2001934,BB-053 (1),None,-1,-1,-1,361.6245,122.0332,6.80469,True,None,None,,,,,
26.10,id,-42.97548,2.681336,-7.381522,BB-002 (2),0,None,BB-002 (2),-1,-1,-1,371.294,123.2117,7.147601,True,None,None,,,,,
26.20,id,-42.97605,2.680514,-7.382192,BB-032 (1),0,BB-002 (2),BB-032 (1),-1,-1,-1,376.5692,123.5475,7.464041,True,None,None,,,,,
26.30,id,-42.97517,2.680403,-7.380827,None,0,BB-032 (1),None,-1,-1,-1,368.4416,122.9225,7.507061,True,None,None,,,,,
26.40,id,-42.97459,2.680579,-7.37997,None,0.1007748,BB-032 (1),None,-1,-1,-1,363.7429,122.5241,7.439302,True,None,None,,,,,
26.50,id,-42.9758,2.681202,-7.381981,None,0.1996441,BB-032 (1),None,-1,-1,-1,375.2827,123.4277,7.199141,True,None,None,,,,,
26.60,id,-42.97684,2.681076,-7.383509,None,0.2995434,BB-032 (1),None,-1,-1,-1,378.2207,124.1396,7.247676,True,None,None,,,,,
26.70,id,-42.9772,2.681338,-7.384097,None,0.3996086,BB-032 (1),None,-1,-1,-1,378.7639,124.4048,7.146914,True,None,None,,,,,
26.80,id,-42.97839,2.681072,-7.385741,None,0.4997158,BB-032 (1),None,-1,-1,-1,384.5951,125.1846,7.249229,True,None,None,,,,,
26.90,id,-42.97857,2.68005,-7.385768,None,0.5997562,BB-032 (1),None,-1,-1,-1,384.7112,125.2336,7.642838,True,None,None,,,,,
27.00,id,-42.97903,2.679248,-7.386236,EB-003,0,None,EB-003,-1,-1,-1,386.4448,125.485,7.952312,True,None,None,,,,,
27.10,id,-42.98045,2.680112,-7.38838,BB-032 (1),0,EB-003,BB-032 (1),-1,-1,-1,395.7628,126.4733,7.619162,True,None,None,,,,,
27.20,id,-42.98204,2.682533,-7.391,None,0,BB-032 (1),None,-1,-1,-1,409.9792,127.6487,6.687109,True,None,None,,,,,
27.30,id,-42.98253,2.682261,-7.391571,EB-002-add,0,None,EB-002-add,-1,-1,-1,409.395,127.9365,6.791656,True,None,None,,,,,
27.40,id,-42.98215,2.682557,-7.391137,None,0,EB-002-add,None,-1,-1,-1,384.1039,127.7146,6.677832,True,None,None,,,,,
27.50,id,-42.98401,2.683665,-7.393696,BB-043 (1),0,None,BB-043 (1),-1,-1,-1,418.3937,128.9304,6.251833,True,None,None,,,,,
27.60,id,-42.98207,2.683173,-7.391162,None,0,BB-043 (1),None,-1,-1,-1,407.5321,127.7057,6.440876,True,None,None,,,,,
27.70,id,-42.98391,2.684155,-7.393662,None,0.09983063,BB-043 (1),None,-1,-1,-1,421.5092,128.8975,6.063734,True,None,None,,,,,
27.80,id,-42.98495,2.683648,-7.394842,None,0.2002468,BB-043 (1),None,-1,-1,-1,425.074,129.4996,6.258587,True,None,None,,,,,
27.90,id,-42.98301,2.683594,-7.392436,BB-032 (1),0,None,BB-032 (1),-1,-1,-1,418.5423,128.313,6.279183,True,None,None,,,,,
28.00,id,-42.98314,2.684101,-7.39268,None,0,BB-032 (1),None,-1,-1,-1,417.9423,128.4157,6.084395,True,None,None,,,,,
28.10,id,-42.98625,2.684348,-7.396516,None,0.1002522,BB-032 (1),None,-1,-1,-1,431.8441,130.3138,5.98972,True,None,None,,,,,
28.20,id,-42.98776,2.685372,-7.39843,None,0.2000828,BB-032 (1),None,-1,-1,-1,441.9435,131.2496,5.596363,True,None,None,,,,,
28.30,id,-42.9894,2.686462,-7.400417,None,0.3000774,BB-032 (1),None,-1,-1,-1,446.389,132.2366,5.178111,True,None,None,,,,,
28.40,id,-42.98943,2.686777,-7.400496,None,0.4000607,BB-032 (1),None,-1,-1,-1,446.3298,132.2676,5.0573,True,None,None,,,,,
28.50,id,-42.98772,2.688563,-7.398802,None,0.5002861,BB-032 (1),None,-1,-1,-1,435.7604,131.3459,4.372949,True,None,None,,,,,
28.60,id,-42.98764,2.689225,-7.398784,BB-041,0,None,BB-041,-1,-1,-1,437.3217,131.3201,4.11945,True,None,None,,,,,
28.70,id,-42.98821,2.689214,-7.399436,BB-032 (1),0,BB-041,BB-032 (1),-1,-1,-1,441.5812,131.6537,4.123694,True,None,None,,,,,
28.80,id,-42.98888,2.689164,-7.400175,None,0,BB-032 (1),None,-1,-1,-1,442.5485,132.0346,4.14258,True,None,None,,,,,
28.90,id,-42.98983,2.689164,-7.401219,EB-002-add,0,None,EB-002-add,-1,-1,-1,447.1507,132.5754,4.142581,True,None,None,,,,,
29.00,id,-42.99064,2.689319,-7.402105,None,0,EB-002-add,None,-1,-1,-1,449.4108,133.0341,4.083432,True,None,None,,,,,
29.10,id,-42.99178,2.689916,-7.403372,BB-053 (1),0,None,BB-053 (1),-1,-1,-1,454.2078,133.6863,3.854849,True,None,None,,,,,
29.20,id,-42.99142,2.689927,-7.403005,None,0,BB-053 (1),None,-1,-1,-1,503.8404,133.4917,3.850643,True,None,None,,,,,
29.30,id,-42.99042,2.69079,-7.402011,None,0.1011543,BB-053 (1),None,-1,-1,-1,442.164,132.9497,3.520359,True,None,None,,,,,
29.40,id,-42.99056,2.691643,-7.402242,BB-002 (2),0,None,BB-002 (2),-1,-1,-1,410.7839,133.0526,3.193661,True,None,None,,,,,
29.50,id,-42.99154,2.692063,-7.403306,None,0,BB-002 (2),None,-1,-1,-1,452.3535,133.604,3.032987,True,None,None,,,,,
29.60,id,-42.99155,2.692151,-7.403322,None,0.09939384,BB-002 (2),None,-1,-1,-1,458.9739,133.6107,2.999452,True,None,None,,,,,
29.70,id,-42.9911,2.691442,-7.402802,None,0.2096634,BB-002 (2),None,-1,-1,-1,413.2317,133.3508,3.270744,True,None,None,,,,,
29.80,id,-42.99078,2.691037,-7.402415,EB-004,0,None,EB-004,-1,-1,-1,564.6359,133.1562,3.425824,True,None,None,,,,,
29.90,id,-42.99011,2.69135,-7.401731,None,0,EB-004,None,-1,-1,-1,410.2912,132.7921,3.306061,True,None,None,,,,,
30.00,id,-42.98904,2.692001,-7.400609,None,0.09843636,EB-004,None,-1,-1,-1,452.9077,132.1973,3.056989,True,None,None,,,,,
30.10,id,-42.98849,2.693278,-7.400103,EB-002-add,0,None,EB-002-add,-1,-1,-1,445.411,131.9148,2.568639,True,None,None,,,,,
30.20,id,-42.98844,2.694675,-7.400127,None,0,EB-002-add,None,-1,-1,-1,444.4609,131.9077,2.034459,True,None,None,,,,,
30.30,id,-42.98809,2.695481,-7.399782,None,0.09374237,EB-002-add,None,-1,-1,-1,478.5977,131.7218,1.726223,True,None,None,,,,,
30.40,id,-42.98737,2.695902,-7.398982,EB-002-add,0,None,EB-002-add,-1,-1,-1,439.6373,131.3092,1.565606,True,None,None,,,,,
30.50,id,-42.98692,2.696465,-7.398483,None,0,EB-002-add,None,-1,-1,-1,450.5786,131.0514,1.350434,True,None,None,,,,,
30.60,id,-42.98724,2.697177,-7.398876,BB-053 (1),0,None,BB-053 (1),-1,-1,-1,445.2493,131.2456,1.078398,True,None,None,,,,,
30.70,id,-42.9874,2.697827,-7.399072,None,0,BB-053 (1),None,-1,-1,-1,445.6844,131.3418,0.8300661,True,None,None,,,,,
30.80,id,-42.98724,2.696713,-7.398861,None,0.09959793,BB-053 (1),None,-1,-1,-1,446.4574,131.2411,1.25571,True,None,None,,,,,
30.90,id,-42.9872,2.69606,-7.398796,None,0.1996765,BB-053 (1),None,-1,-1,-1,443.0433,131.2135,1.505136,True,None,None,,,,,
31.00,id,-42.98689,2.696305,-7.398447,None,0.2998314,BB-053 (1),None,-1,-1,-1,443.4924,131.0341,1.411718,True,None,None,,,,,
31.10,id,-42.98636,2.696525,-7.397849,None,0.39995,BB-053 (1),None,-1,-1,-1,443.5815,130.7304,1.327578,True,None,None,,,,,
31.20,id,-42.9863,2.696547,-7.397773,None,0.5004082,BB-053 (1),None,-1,-1,-1,441.5582,130.6918,1.319201,True,None,None,,,,,
31.30,id,-42.98598,2.696076,-7.397383,EB-004,0,None,EB-004,-1,-1,-1,445.7116,130.4994,1.499154,True,None,None,,,,,
31.40,id,-42.98468,2.696455,-7.395859,None,0,EB-004,None,-1,-1,-1,435.9409,129.7351,1.354208,True,None,None,,,,,
31.50,id,-42.9847,2.697648,-7.395916,None,0.0996685,EB-004,None,-1,-1,-1,439.1073,129.7557,0.8986601,True,None,None,,,,,
31.60,id,-42.98597,2.698288,-7.397439,None,0.1995583,EB-004,None,-1,-1,-1,445.9052,130.5139,0.6537914,True,None,None,,,,,
31.70,id,-42.99165,2.704849,-7.403612,None,0.2998867,EB-004,None,-1,-1,-1,476.647,133.7179,358.1476,True,None,None,,,,,
31.80,id,-43.00441,2.715694,-7.414527,None,0.4038792,EB-004,None,-1,-1,-1,514.7642,140.15,353.9944,True,None,None,,,,,
31.90,id,-43.02264,2.727524,-7.425526,EB-002-add,0,None,EB-002-add,-1,-1,-1,598.1769,148.3525,349.4268,True,None,None,,,,,
32.00,id,-43.0425,2.73017,-7.435214,None,0,EB-002-add,None,-1,-1,-1,639.9592,156.9598,348.3966,True,None,None,,,,,
32.10,id,-43.05988,2.731567,-7.441045,BB-043,0,None,BB-043,-1,-1,-1,720.387,164.1198,347.8516,True,None,None,,,,,
32.20,id,-43.07526,2.731349,-7.444585,None,0,BB-043,None,-1,-1,-1,762.6729,170.2874,347.9367,True,None,None,,,,,
32.30,id,-43.08394,2.728121,-7.446463,None,0.09912872,BB-043,None,-1,-1,-1,807.4279,173.7419,349.1946,True,None,None,,,,,
32.40,id,-43.08921,2.723946,-7.447683,None,0.1988411,BB-043,None,-1,-1,-1,815.0751,175.8226,350.8139,True,None,None,,,,,
32.50,id,-43.09588,2.716963,-7.448981,None,0.299221,BB-043,None,-1,-1,-1,841.2748,178.4138,353.5068,True,None,None,,,,,
32.60,id,-43.10145,2.71089,-7.449597,None,0.3988571,BB-043,None,-1,-1,-1,869.9661,180.5535,355.8365,True,None,None,,,,,
